time,client_platform,client_reputation,content_length,content_type,dest_ip,host,http_domain,ip_bytes_in,ip_bytes_out,login_result,referer,session_id,session_state,source_ip,total_byte_in,total_byte_out,uri_path,uri_query,username,waf_detected,waf_policy,waf_severity,waf_sig_name,waf_status,waf_support_id
2020-04-28T13:34:58.113,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,42.210.215.240,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T13:29:58.037,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,103.1.13.88,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-28T13:24:58.918,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,100.72.13.203,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T13:19:58.826,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,106.80.35.22,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T13:14:58.742,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,156.85.172.245,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-28T13:09:58.603,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,70.79.74.192,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T13:04:58.465,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,153.25.60.55,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T12:59:58.321,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,37.203.116.70,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T12:54:58.258,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,157.231.178.73,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T12:49:58.195,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,123.17.191.15,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-28T12:44:58.129,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,125.202.151.169,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T12:39:58.062,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,140.245.219.72,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T12:34:58.922,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,115.95.118.181,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-28T12:29:58.859,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,45.158.38.77,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T12:24:58.720,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,35.140.65.63,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T12:19:58.656,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,57.114.240.173,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T12:14:58.504,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,134.140.248.159,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
2020-04-28T12:09:58.339,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,129.60.101.26,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,6561110780036880000
2020-04-28T12:04:58.266,,,,,192.168.10.101,192.168.10.101,www.f5bdtest.com,"1,178","1,827",,,,,99.157.213.249,,,/,,,,/Common/f5bd_wafpolicy,Informational,,clear,13475394135252100000
